Date,Open,High,Low,Close,Volume
10/4/2019,225.64,227.49,223.89,227.01,34755553
10/7/2019,226.27,229.93,225.84,227.06,30889269
10/8/2019,225.82,228.06,224.33,224.4,29282700
10/9/2019,227.03,227.79,225.64,227.03,19029424
10/10/2019,227.93,230.44,227.3,230.09,28962984
10/11/2019,232.95,237.64,232.3075,236.21,41990210
10/14/2019,234.9,238.1342,234.6701,235.87,24413484
10/15/2019,236.39,237.65,234.88,235.32,23040483
10/16/2019,233.37,235.24,233.2,234.37,19286694
10/17/2019,235.09,236.15,233.52,235.28,17272897
10/18/2019,234.59,237.58,234.29,236.41,24377166
10/21/2019,237.52,240.99,237.32,240.51,22367483
10/22/2019,241.16,242.2,239.6218,239.96,22684001
10/23/2019,242.1,243.24,241.22,243.18,19932545
10/24/2019,244.51,244.8,241.805,243.58,17916255
10/25/2019,243.16,246.73,242.88,246.58,18369296
10/28/2019,247.42,249.25,246.72,249.05,24143241
10/29/2019,248.97,249.75,242.57,243.29,35709867
10/30/2019,244.76,245.3,241.21,243.26,31130522
10/31/2019,247.24,249.17,237.26,248.76,34790520
11/1/2019,249.54,255.93,249.16,255.82,37781334
11/4/2019,257.33,257.845,255.38,257.5,25817952
11/5/2019,257.05,258.19,256.32,257.13,19974427
11/6/2019,256.77,257.49,255.365,257.24,18966124
11/7/2019,258.74,260.35,258.11,259.43,23735083
11/8/2019,258.69,260.44,256.85,260.14,17520495
11/11/2019,258.3,262.47,258.28,262.2,20507459
11/12/2019,261.55,262.79,260.92,261.96,21847226
11/13/2019,261.13,264.78,261.07,264.47,25817593
11/14/2019,263.75,264.88,262.1,262.64,22395556
11/15/2019,263.68,265.78,263.01,265.76,25093666
11/18/2019,265.8,267.43,264.23,267.1,21700897
11/19/2019,267.9,268,265.3926,266.29,19069597
11/20/2019,265.54,266.083,260.4,263.19,26609919
11/21/2019,263.69,264.005,261.18,262.01,30348778
11/22/2019,262.59,263.18,260.84,261.78,16331263
11/25/2019,262.71,266.44,262.52,266.37,21029517
11/26/2019,266.94,267.16,262.5,264.29,26334882
11/27/2019,265.58,267.98,265.31,267.84,16386122
11/29/2019,266.6,268,265.9,267.25,11654363
12/2/2019,267.27,268.25,263.45,264.16,23693550
12/3/2019,258.31,259.53,256.29,259.45,29377268
12/4/2019,261.07,263.31,260.68,261.74,16810388
12/5/2019,263.79,265.89,262.73,265.58,18661343
12/6/2019,267.48,271,267.3,270.71,26547493
12/9/2019,270,270.8,264.91,266.92,32182645
12/10/2019,268.6,270.07,265.86,268.48,22632383
12/11/2019,268.81,271.1,268.5,270.77,19723391
12/12/2019,267.78,272.5599,267.321,271.46,34437042
12/13/2019,271.46,275.3,270.93,275.15,33432806
12/16/2019,277,280.79,276.98,279.86,32081105
12/17/2019,279.57,281.77,278.8,280.41,28575798
12/18/2019,279.8,281.9,279.12,279.74,29024687
12/19/2019,279.5,281.18,278.95,280.02,24626947
12/20/2019,282.23,282.65,278.56,279.44,69032743
12/23/2019,280.53,284.25,280.3735,284,24677883
12/24/2019,284.69,284.89,282.9197,284.27,12119714
12/26/2019,284.82,289.98,284.7,289.91,23334004
12/27/2019,291.12,293.97,288.12,289.8,36592936
