Date,Open,High,Low,Close,Volume
8/6/2019,285.91,288.04,284.28,287.8,120711682
8/7/2019,284.4,288.82,282.04,287.97,140572265
8/8/2019,289.62,293.62,289.01,293.62,87713904
8/9/2019,292.58,293.24,289.65,291.62,93729958
8/12/2019,289.96,291.6052,287.02,288.07,65527632
8/13/2019,287.74,294.15,287.36,292.55,94792972
8/14/2019,288.07,288.74,283.76,283.9,135622053
8/15/2019,284.88,285.64,282.39,284.65,101929845
8/16/2019,286.48,289.33,284.7138,288.85,85825286
8/19/2019,292.19,293.08,291.44,292.33,53640153
8/20/2019,291.77,292.36,289.95,290.09,51652752
8/21/2019,292.48,292.86,291.72,292.45,49723430
8/22/2019,293.23,293.93,290.4,292.36,51739292
8/23/2019,290.92,292.76,283.47,284.85,149318151
8/26/2019,287.27,288,285.58,288,72620598
8/27/2019,289.54,289.95,286.03,286.87,68262998
8/28/2019,286.14,289.07,285.25,288.89,59852324
8/29/2019,291.72,293.16,290.61,292.58,57998913
8/30/2019,294.22,294.2399,291.42,292.45,62961780
9/3/2019,290.57,291.58,289.27,290.74,69252354
9/4/2019,293.14,294.055,292.31,294.04,47003957
9/5/2019,296.79,298.83,296.64,297.82,83356779
9/6/2019,298.17,298.76,297.42,298.05,49584290
9/9/2019,299.14,299.24,297.16,298.2,51260290
9/10/2019,297.36,298.2,295.97,298.13,57947101
9/11/2019,298.47,300.34,297.75,300.25,68821066
9/12/2019,301.25,302.46,300.41,301.29,72908745
9/13/2019,301.78,302.17,300.68,301.09,62104838
9/16/2019,299.84,301.1378,299.45,300.16,58191175
9/17/2019,299.94,301.02,299.75,300.92,42904427
9/18/2019,300.49,301.22,298.24,301.1,74192091
9/19/2019,301.53,302.63,300.7103,301.08,78099215
9/20/2019,300.36,300.67,297.41,298.28,97455979
9/23/2019,297.55,299,297.27,298.21,47541321
9/24/2019,299.41,299.84,294.81,295.87,97367568
9/25/2019,295.96,298.11,294.33,297.62,73434081
9/26/2019,297.63,297.86,295.45,297,58722357
9/27/2019,297.83,297.9465,293.69,295.4,84781110
9/30/2019,295.97,297.55,295.92,296.77,52562761
10/1/2019,297.74,298.455,293,293.24,89900420
10/2/2019,291.5,291.51,286.64,288.06,124523974
10/3/2019,287.81,290.45,284.82,290.42,85906799
10/4/2019,291.14,294.63,290.82,294.35,66700681
10/7/2019,293.47,295.26,292.77,293.08,60656561
10/8/2019,291.04,291.85,288.49,288.53,101575470
10/9/2019,290.75,292.3,288.6559,291.27,65707329
10/10/2019,291.18,294.21,291,293.24,57255974
10/11/2019,296.27,298.74,296.1448,296.28,101228577
10/14/2019,295.93,296.67,295.57,295.95,40546668
10/15/2019,297.1,299.7,296.97,298.88,47832356
10/16/2019,298.37,299.16,297.92,298.4,50563596
10/17/2019,299.68,300.24,298.515,299.28,46784885
10/18/2019,298.69,299.395,296.99,297.97,64338028
10/21/2019,299.42,300.21,298.935,299.99,39460901
10/22/2019,300.58,300.9,298.91,299.01,49126038
10/23/2019,298.73,299.94,298.495,299.88,34991829
10/24/2019,300.91,301.07,299.4601,300.37,35857459
10/25/2019,299.74,302.2,299.6806,301.6,45205412
10/28/2019,302.94,303.85,302.91,303.3,42146965
10/29/2019,303,304.23,302.86,303.21,44284921
10/30/2019,303.43,304.55,301.99,304.14,49643928
10/31/2019,304.13,304.13,301.73,303.33,69053791
11/1/2019,304.92,306.19,304.74,306.14,71141515
11/4/2019,307.85,308,306.96,307.37,60606916
11/5/2019,307.59,307.9195,306.71,307.03,43033885
11/6/2019,307.03,307.4,306.06,307.1,46487108
11/7/2019,308.57,309.65,307.66,308.18,54272274
11/8/2019,307.8,309.0036,307.03,308.94,49068797
11/11/2019,307.42,308.54,307.27,308.35,35934909
11/12/2019,308.75,309.99,308.15,309,46484624
11/13/2019,307.91,309.54,307.66,309.1,54459018
11/14/2019,308.79,309.64,308.09,309.55,52001874
11/15/2019,311.02,311.84,310.26,311.79,62706192
11/18/2019,311.53,312.28,311.03,312.02,49327980
11/19/2019,312.68,312.69,311.22,311.93,67927818
11/20/2019,311.28,311.85,309.06,310.77,79696276
11/21/2019,310.89,311.01,309.39,310.27,54664690
11/22/2019,311.09,311.24,309.85,310.96,44850228
11/25/2019,311.98,313.37,311.98,313.37,48762676
11/26/2019,313.41,314.28,313.06,314.08,37727953
11/27/2019,314.61,315.48,314.37,315.48,44793179
11/29/2019,314.86,315.13,314.06,314.31,36592740
12/2/2019,314.59,314.66,311.17,311.64,76110027
12/3/2019,308.65,309.64,307.13,309.55,75172709
12/4/2019,310.7,312.12,310.32,311.46,49190402
12/5/2019,312.23,312.25,310.58,312.02,40781669
12/6/2019,314.12,315.31,314.11,314.87,48956767
12/9/2019,314.44,315.18,313.8,313.88,34904315
12/10/2019,313.82,314.55,312.81,313.53,53109165
12/11/2019,314.03,314.7,313.4393,314.42,53521450
12/12/2019,314.43,317.99,314.17,317.13,96585802
12/13/2019,316.87,318.67,316.02,317.32,81546487
12/16/2019,319.22,320.15,317.2542,319.5,82836128
12/17/2019,319.92,320.25,319.48,319.57,61131769
12/18/2019,320,320.25,319.53,319.59,48199955
12/19/2019,319.8,320.98,319.5246,320.9,85388424
12/20/2019,320.46,321.9742,319.3873,320.73,149338215
12/23/2019,321.59,321.65,321.06,321.22,53015641
12/24/2019,321.47,321.52,320.9,321.23,20270007
12/26/2019,321.65,322.95,321.64,322.94,31024188
12/27/2019,323.74,323.8,322.28,322.86,42554820
