Date,Open,High,Low,Close,Volume
12/11/2012,28.07,28.24,27.66,27.98,77099056
12/12/2012,28,28.14,27.37,27.5801,46704192
12/13/2012,27.59,28.75,27.43,28.24,81051568
12/14/2012,28.18,28.33,26.76,26.812,91631568
12/17/2012,26.77,27,26.32,26.75,57742400
12/18/2012,26.96,27.91,26.9,27.71,60512864
12/19/2012,27.83,28.22,26.95,27.41,61390128
12/20/2012,27.49,27.6,27.13,27.36,35574784
12/21/2012,26.66,27.01,26.12,26.26,54555184
12/24/2012,26.5,26.96,26.2,26.93,28230032
12/26/2012,27.03,27.18,26.375,26.51,33175328
12/27/2012,26.55,26.8,25.52,26.05,43481680
12/28/2012,25.48,26.11,25.15,25.9112,56574800
12/31/2012,26.2,26.99,26.11,26.6197,60374432
1/2/2013,27.44,28.18,27.42,28,69845008
1/3/2013,27.88,28.47,27.59,27.77,63140528
1/4/2013,28.01,28.93,27.83,28.76,72715376
1/7/2013,28.69,29.79,28.65,29.4213,83781744
1/8/2013,29.51,29.6,28.86,29.0607,45870928
1/9/2013,29.67,30.6,29.49,30.59,104787632
1/10/2013,30.6,31.45,30.28,31.3,95316368
1/11/2013,31.28,31.96,31.1,31.72,89598000
1/14/2013,32.08,32.21,30.62,30.9475,98886880
1/15/2013,30.64,31.71,29.88,30.1,173242368
1/16/2013,30.21,30.35,29.53,29.85,75332624
1/17/2013,30.08,30.42,30.03,30.14,40256608
1/18/2013,30.31,30.44,29.27,29.66,49631504
1/22/2013,29.75,30.89,29.74,30.729,55243216
1/23/2013,31.1,31.5,30.8,30.82,48899744
1/24/2013,31.27,31.49,30.81,31.08,43845056
1/25/2013,31.41,31.93,31.13,31.54,54363552
1/28/2013,31.88,32.5063,31.81,32.469,59681408
1/29/2013,32,32.07,30.71,30.79,72976496
1/30/2013,30.98,31.49,30.88,31.24,87682064
1/31/2013,29.15,31.47,28.74,30.981,190743632
2/1/2013,31.01,31.02,29.63,29.73,85856688
2/4/2013,29.06,29.2,28.01,28.109,92362192
2/5/2013,28.26,28.96,28.04,28.64,47948192
2/6/2013,28.74,29.29,28.66,29.05,38375744
2/7/2013,29.11,29.15,28.27,28.65,34540016
2/8/2013,28.89,29.17,28.51,28.545,37708736
2/11/2013,28.61,28.68,28.04,28.26,37361744
2/12/2013,27.67,28.16,27.1,27.37,93495632
2/13/2013,27.36,28.32,27.31,27.9075,50163968
2/14/2013,28.02,28.63,28.01,28.5,35618416
2/15/2013,28.52,28.75,28.09,28.32,33109104
2/19/2013,28.23,29.08,28.12,28.93,49411552
2/20/2013,28.92,29.05,28.33,28.462,42098112
2/21/2013,28.28,28.55,27.15,27.283,49647664
2/22/2013,27.62,27.63,26.82,27.13,36350144
2/25/2013,27.16,27.64,27.15,27.27,34651984
2/26/2013,27.36,27.46,26.7,27.39,31611648
2/27/2013,27.34,27.34,26.63,26.87,44319632
2/28/2013,26.84,27.3,26.34,27.25,83027744
3/1/2013,27.05,28.1164,26.81,27.78,54064736
3/4/2013,27.76,28.06,27.44,27.72,32400640
3/5/2013,27.88,28.18,27.21,27.52,40622192
3/6/2013,28.1,28.13,27.35,27.4525,33532528
3/7/2013,27.57,28.675,27.47,28.578,74540128
3/8/2013,28.425,28.47,27.73,27.96,44198832
3/11/2013,28.01,28.64,27.83,28.14,35642064
3/12/2013,28.1,28.32,27.6,27.83,27569584
3/13/2013,27.62,27.65,26.92,27.08,39619440
3/14/2013,27.1,27.43,26.83,27.04,27646384
3/15/2013,27.03,27.06,26.56,26.645,31597360
3/18/2013,26.37,26.79,25.78,26.49,26653648
3/19/2013,26.53,26.9,26.21,26.55,25254160
3/20/2013,26.68,26.69,25.78,25.86,44006432
3/21/2013,25.66,26.11,25.56,25.74,24336016
3/22/2013,25.796,26.01,25.63,25.73,18456272
3/25/2013,25.75,25.8,25.078,25.131,39198944
3/26/2013,25.08,25.48,25.03,25.205,26957136
3/27/2013,25,26.28,24.72,26.09,52297328
3/28/2013,26.09,26.17,25.52,25.58,28585616
4/1/2013,25.63,25.89,25.28,25.53,22249216
4/2/2013,25.77,26.12,25.3,25.42,35153296
4/3/2013,25.83,26.39,25.7,26.25,48195120
4/4/2013,26.62,27.2301,26.11,27.0725,82016752
4/5/2013,26.86,27.8,26.61,27.39,64566512
4/8/2013,27.19,27.2,26.63,26.849,27255984
4/9/2013,26.58,26.89,26.42,26.59,21311008
4/10/2013,27.0099,27.84,26.9,27.57,45949360
4/11/2013,27.48,28.1,27.25,28.0175,33368464
4/12/2013,28,28,27.24,27.4,28697392
4/15/2013,27.16,27.48,26.36,26.52,30275360
4/16/2013,26.81,27.11,26.4,26.92,27396384
4/17/2013,26.65,27.2,26.39,26.625,26440528
4/18/2013,26.82,26.82,25.15,25.69,39058912
4/19/2013,25.62,25.96,25.33,25.73,20380864
4/22/2013,25.81,26.36,25.7,25.97,25687552
4/23/2013,26.215,26.33,25.77,25.98,25191472
4/24/2013,25.93,26.4,25.8,26.11,19729808
4/25/2013,26.07,26.4,26,26.14,17149968
4/26/2013,26.6,27.62,26.6,26.85,33017952
4/29/2013,27.16,27.41,26.86,26.98,29201072
4/30/2013,27.13,27.85,27.005,27.769,36245632
5/1/2013,27.85,27.915,27.31,27.43,64567584
5/2/2013,28.0099,29.02,27.98,28.97,104256944
5/3/2013,29.04,29.07,28.15,28.311,58506368
5/6/2013,28.33,28.46,27.48,27.57,43939312
5/7/2013,27.55,27.85,26.85,26.889,41259088
5/8/2013,26.88,27.3,26.65,27.12,34654848
5/9/2013,27.08,27.55,26.85,27.04,33457152
5/10/2013,27.14,27.3,26.57,26.68,30847024
5/13/2013,26.6,27.325,26.531,26.82,29068768
5/14/2013,26.8854,27.28,26.82,27.07,24930208
5/15/2013,26.92,26.99,26.4,26.6,30299760
5/16/2013,26.48,26.55,25.9,26.13,35506976
5/17/2013,26.4,26.6,26.2,26.25,29462608
5/20/2013,26.18,26.19,25.69,25.759,42402880
5/21/2013,25.87,26.075,25.59,25.66,26261216
5/22/2013,25.65,25.85,24.92,25.159,45314480
5/23/2013,24.8,25.53,24.77,25.06,37697200
5/24/2013,24.97,24.97,24.08,24.3125,58727888
5/28/2013,24.54,24.54,23.92,24.1,50079648
5/29/2013,23.79,23.81,23.26,23.32,64237696
5/30/2013,24.13,24.779,23.93,24.55,60733120
5/31/2013,24.63,24.95,24.27,24.348,35924912
6/3/2013,24.265,24.32,23.71,23.848,35733792
6/4/2013,23.89,23.93,23.32,23.52,34808992
6/5/2013,23.35,23.705,22.79,22.899,53819648
6/6/2013,22.99,23.09,22.67,22.97,31260656
6/7/2013,23.03,23.4,22.86,23.291,38699120
6/10/2013,24.06,24.6,23.99,24.33,58392992
6/11/2013,24.03,24.35,24,24.03,29885808
6/12/2013,24.16,24.26,23.58,23.77,26445792
6/13/2013,23.72,23.83,23.265,23.73,31189248
6/14/2013,23.56,23.89,23.26,23.63,30677072
6/17/2013,23.91,24.25,23.75,24.022,33664416
6/18/2013,24.09,24.69,24.08,24.21,36709008
6/19/2013,24.2,25.19,24.1,24.309,31790528
6/20/2013,24.28,24.745,23.65,23.9,42765584
6/21/2013,24.59,24.7,24.05,24.53,45833824
6/24/2013,23.95,24.11,23.38,23.935,40625952
6/25/2013,24.14,24.43,24.04,24.25,24719984
6/26/2013,24.51,24.65,23.99,24.16,29890208
6/27/2013,24.24,24.84,24.21,24.66,34694016
6/28/2013,24.68,24.98,24.42,24.88,96778880
7/1/2013,24.9694,25.0601,24.62,24.81,20582192
7/2/2013,24.7,24.77,24.3,24.41,18394000
7/3/2013,24.22,24.71,24.15,24.52,10404332
7/5/2013,24.65,24.66,24.2,24.37,20229456
7/8/2013,24.47,25.04,24.42,24.71,27073984
7/9/2013,25.07,25.49,25.03,25.48,30387888
7/10/2013,25.58,25.83,25.47,25.8,26721792
7/11/2013,25.96,26,25.45,25.81,26777360
7/12/2013,25.74,25.93,25.55,25.91,16537840
7/15/2013,25.93,26.43,25.65,26.28,24233952
7/16/2013,26.39,26.75,26.01,26.32,30817552
7/17/2013,26.37,26.78,26.3,26.65,21518464
7/18/2013,26.75,26.77,26.12,26.18,24806832
7/19/2013,25.82,26.1077,25.6,25.881,46544944
7/22/2013,25.99,26.13,25.72,26.045,27526208
7/23/2013,26.1,26.3,25.97,26.13,28221536
7/24/2013,26.32,26.53,26.05,26.51,82635568
7/25/2013,33.545,34.88,32.75,34.359,365935104
7/26/2013,33.77,34.73,33.56,34.01,136028880
7/29/2013,34.07,35.63,34.01,35.43,124884880
7/30/2013,35.65,37.96,35.32,37.627,173582688
7/31/2013,37.96,38.31,36.33,36.8,154828688
8/1/2013,37.3,38.29,36.92,37.489,106066496
8/2/2013,37.66,38.49,37.5,38.05,73058432
8/5/2013,38.43,39.32,38.25,39.189,79994752
8/6/2013,39.11,39.25,37.94,38.55,63950784
8/7/2013,38.61,38.94,37.7,38.87,68854752
8/8/2013,39.13,39.19,38.43,38.54,41300912
8/9/2013,38.59,38.74,38.01,38.5,43620016
8/12/2013,38.2,38.5,38.1,38.22,31160944
8/13/2013,38.24,38.32,36.77,37.019,65379200
8/14/2013,36.83,37.55,36.62,36.65,48423888
8/15/2013,36.36,37.07,36.0201,36.56,56521088
8/16/2013,36.97,37.49,36.9,37.08,45840720
8/19/2013,37.43,38.28,37.14,37.81,57609584
8/20/2013,38.35,38.58,37.69,38.41,57995136
8/21/2013,38.38,38.85,38.145,38.32,46116864
8/22/2013,38.37,38.75,38.34,38.55,21931168
8/23/2013,39,40.63,38.93,40.55,86442320
8/26/2013,40.9,41.94,40.62,41.34,94162368
8/27/2013,40.68,41.2,39.42,39.64,72695056
8/28/2013,39.96,40.85,39.88,40.548,57918192
8/29/2013,40.89,41.78,40.8,41.28,58303392
8/30/2013,42.025,42.26,41.06,41.294,67735056
9/3/2013,41.84,42.165,41.51,41.87,48774896
9/4/2013,42.01,42.17,41.44,41.78,42581856
9/5/2013,41.79,42.765,41.77,42.66,50035376
9/6/2013,43.09,44.61,42.4,43.95,117535632
9/9/2013,44.36,44.79,43.7,44.04,75794688
9/10/2013,44.24,44.26,43.23,43.6,54540288
9/11/2013,43.39,45.09,43.11,45.04,72328256
9/12/2013,45.53,45.62,44.65,44.75,68072064
9/13/2013,45.04,45.08,43.93,44.31,52765296
9/16/2013,44.85,44.94,42.43,42.51,70807744
9/17/2013,42.5,45.44,42.43,45.07,91934560
9/18/2013,44.84,45.47,44.395,45.23,79316944
9/19/2013,45.51,46.05,45.23,45.98,63972368
9/20/2013,46.32,47.6,45.74,47.49,115508368
9/23/2013,47.28,47.55,46.29,47.19,75319184
9/24/2013,48.505,49.66,48.16,48.45,136716128
9/25/2013,49.23,49.54,48.46,49.46,87879632
9/26/2013,50.01,50.6,49.5,50.39,98220064
9/27/2013,50.29,51.28,49.86,51.24,81410432
9/30/2013,50.14,51.6,49.8,50.23,100095440
10/1/2013,49.97,51.03,49.45,50.42,98113680
10/2/2013,50.13,51.1,49.95,50.28,62834432
10/3/2013,50.47,50.72,49.06,49.183,82045312
10/4/2013,49.77,51.16,49.57,51.04,74446944
10/7/2013,50.73,51.29,50.4,50.515,57203952
10/8/2013,50.6,50.6,47.08,47.14,136081312
10/9/2013,47.375,47.84,45.26,46.77,147296880
10/10/2013,47.865,49.68,47.83,49.05,99773808
10/11/2013,49.18,49.87,48.79,49.11,58428448
10/14/2013,48.31,49.63,47.91,49.51,68780560
10/15/2013,49.99,51,49.18,49.5,81166560
10/16/2013,50.04,51.24,49.9,51.135,64678240
10/17/2013,51.12,52.22,50.95,52.21,71521872
10/18/2013,54.18,54.825,53.6,54.22,88260064
10/21/2013,54.68,54.81,53.51,53.85,58235280
10/22/2013,54.33,54.76,52.2,52.675,83203872
10/23/2013,51.75,52.25,51.13,51.9,57207152
10/24/2013,52.38,52.84,51.5928,52.445,46775184
10/25/2013,53.18,53.24,51.88,51.95,45085344
10/28/2013,51.54,51.7,49.61,50.229,73472347
10/29/2013,50.73,50.79,49.25,49.395,102143469
10/30/2013,50,50.21,48.75,49.01,127072652
10/31/2013,47.155,52,46.5,50.205,248809006
11/1/2013,50.85,52.09,49.72,49.75,95032876
11/4/2013,49.365,49.75,48.02,48.22,80371218
11/5/2013,47.79,50.18,47.51,50.105,76835006
11/6/2013,50.26,50.45,48.71,49.12,67889337
11/7/2013,49.24,49.87,47.3,47.56,97127618
11/8/2013,47.81,48.65,47.25,47.53,70731178
11/11/2013,47.04,47.53,45.73,46.2,80909626
11/12/2013,46,47.37,45.83,46.605,68195832
11/13/2013,46.23,48.74,46.06,48.71,79245346
11/14/2013,48.7,49.57,48.03,48.99,75117049
11/15/2013,49.11,49.48,48.71,49.01,42452937
11/18/2013,48.47,48.84,45.8,45.83,85909884
11/19/2013,46.26,47,45.72,46.36,75602413
11/20/2013,46.61,47.55,46.31,46.43,53932698
11/21/2013,46.99,47.46,46.685,46.7,34886170
11/22/2013,47.04,47.27,45.96,46.23,40545375
11/25/2013,46.36,46.65,44.04,44.82,82565324
11/26/2013,44.66,46.17,43.55,45.89,82016490
11/27/2013,45.97,46.67,45.53,46.49,44993195
11/29/2013,46.75,47.21,46.5,47.01,22953916
12/2/2013,46.9,47.54,46.26,47.06,50773647
12/3/2013,46.75,47.2,46.29,46.73,32085905
12/4/2013,46.46,48.77,46.26,48.62,60890176
12/5/2013,48.15,48.7,47.87,48.34,43855036
12/6/2013,48.98,49.39,47.71,47.94,42937659
12/9/2013,48.09,48.97,47.74,48.84,36055891
12/10/2013,48.64,50.77,48.54,50.245,68478561
12/11/2013,50.55,50.77,49.01,49.38,65776366
12/12/2013,51.045,52.07,50.66,51.83,92723034
12/13/2013,51.66,53.5,51.34,53.32,82640992
12/16/2013,53.25,54.5,52.91,53.81,85118518
12/17/2013,54.76,55.18,54.24,54.86,78751463
12/18/2013,54.86,55.89,53.75,55.57,76003479
12/19/2013,54.33,55.19,53.95,55.05,89825393
12/20/2013,54.93,55.15,54.23,55.12,239823912
12/23/2013,55.5,58.32,55.45,57.77,98296983
12/24/2013,58.27,58.58,56.91,57.96,46617754
12/26/2013,58.32,58.38,57.37,57.73,55101367
12/27/2013,57.48,57.68,55.25,55.44,60465751
12/30/2013,54.93,55.18,53.43,53.71,68307317
12/31/2013,54.12,54.86,53.91,54.649,43152127
1/2/2014,54.83,55.22,54.19,54.71,43257622
1/3/2014,55.02,55.65,54.53,54.557,38287706
1/6/2014,54.42,57.26,54.05,57.2,68974359
1/7/2014,57.7,58.55,57.22,57.92,77329009
1/8/2014,57.6,58.41,57.23,58.23,56800776
1/9/2014,58.65,58.96,56.65,57.22,92349222
1/10/2014,57.13,58.3,57.06,57.94,42529258
1/13/2014,57.91,58.25,55.38,55.91,63106519
1/14/2014,56.46,57.78,56.1,57.74,37590987
1/15/2014,57.98,58.57,57.27,57.6,33730619
1/16/2014,57.26,58.02,56.83,57.19,34599775
1/17/2014,57.3,57.82,56.07,56.3,40883205
1/21/2014,56.6,58.58,56.5,58.51,48734147
1/22/2014,58.85,59.31,57.1,57.51,61495880
1/23/2014,56.37,56.68,55.6855,56.63,47996403
1/24/2014,56.15,56.42,54.4,54.45,55545338
1/27/2014,54.73,54.9401,51.85,53.55,74142331
1/28/2014,54.02,55.28,54,55.14,48364998
1/29/2014,54.61,54.95,53.19,53.53,98089932
1/30/2014,62.12,62.5,60.46,61.08,150438699
1/31/2014,60.47,63.37,60.17,62.57,87930298
2/3/2014,63.03,63.77,60.7,61.48,75105994
2/4/2014,62.05,63.14,61.82,62.75,46064897
2/5/2014,62.74,63.16,61.27,62.19,53032420
2/6/2014,61.46,62.78,61.46,62.16,42153754
2/7/2014,62.27,64.57,62.22,64.32,60835746
2/10/2014,64.3,64.49,63.473,63.548,43736562
2/11/2014,63.75,65,63.35,64.851,45746832
2/12/2014,64.92,65.06,64.05,64.45,47409857
2/13/2014,64.18,67.33,64.05,67.33,62013396
2/14/2014,67.5,67.58,66.72,67.09,36786427
2/18/2014,66.94,67.5397,66.07,67.3,43862297
2/19/2014,67.05,69.08,67,68.06,64258631
2/20/2014,67.73,70.11,65.727,69.63,131043748
2/21/2014,69.69,69.96,68.45,68.59,70991892
2/24/2014,68.74,71.44,68.54,70.78,76951946
2/25/2014,70.95,71,69.45,69.85,52189031
2/26/2014,70.19,71.22,68.85,69.26,55400399
2/27/2014,69.34,70.01,68.87,68.94,41695855
2/28/2014,69.47,69.88,67.38,68.46,66900863
3/3/2014,66.96,68.05,66.51,67.41,56900444
3/4/2014,68.66,68.9,67.62,68.8,42164222
3/5/2014,69.69,71.97,69.62,71.57,74649486
3/6/2014,71.88,71.89,70.25,70.84,46126260
3/7/2014,71.08,71.18,69.47,69.8,38985763
3/10/2014,70.77,72.15,70.51,72.03,59949746
3/11/2014,72.5,72.59,69.96,70.1,59615238
3/12/2014,69.86,71.35,69,70.8799,46400431
3/13/2014,71.29,71.35,68.15,68.83,57091157
3/14/2014,68.49,69.43,67.46,67.72,48226824
3/17/2014,68.18,68.95,66.62,68.7399,52196699
3/18/2014,68.76,69.6,68.3,69.19,40827226
3/19/2014,69.17,69.29,67.465,68.24,43980558
3/20/2014,68.01,68.23,66.82,66.97,44438500
3/21/2014,67.53,67.92,66.1786,67.24,60041228
3/24/2014,67.19,67.36,63.36,64.1,85695872
3/25/2014,64.89,66.19,63.78,64.89,68785500
3/26/2014,64.74,64.95,60.37,60.385,97689774
3/27/2014,60.51,61.9,57.98,60.97,112649694
3/28/2014,61.34,61.95,59.335,60.01,67051528
3/31/2014,60.78,61.52,59.87,60.24,53011205
4/1/2014,60.46,62.66,60.24,62.62,59291210
4/2/2014,63.21,63.91,62.21,62.72,66276613
4/3/2014,62.55,63.17,59.13,59.49,83859330
4/4/2014,59.94,60.2,56.32,56.749,125465774
4/7/2014,55.9,58,55.44,56.95,108487569
4/8/2014,57.68,58.71,57.17,58.1901,78835935
4/9/2014,59.63,62.4558,59.1882,62.41,100215307
4/10/2014,63.08,63.18,58.68,59.16,114987616
4/11/2014,57.6,60.31,57.31,58.53,91451960
4/14/2014,60.09,60.45,57.78,58.89,72324603
4/15/2014,59.29,59.68,55.88,59.09,108622706
4/16/2014,59.79,60.19,57.74,59.72,78773521
4/17/2014,59.3,60.58,58.72,58.94,88040346
4/21/2014,59.46,61.24,59.15,61.24,60363619
4/22/2014,62.65,63.44,62.22,63.0301,60631312
4/23/2014,63.45,63.48,61.26,61.36,96564750
4/24/2014,63.6,63.65,59.77,60.87,138769345
4/25/2014,59.97,60.01,57.57,57.71,92501529
4/28/2014,58.05,58.31,54.66,56.14,107757756
4/29/2014,56.09,58.28,55.84,58.15,75557202
4/30/2014,57.58,59.85,57.16,59.78,76093004
5/1/2014,60.43,62.28,60.21,61.15,82428606
5/2/2014,61.3,61.89,60.18,60.46,54189197
5/5/2014,59.67,61.35,59.18,61.22,46057411
5/6/2014,60.98,61.15,58.49,58.53,55900809
5/7/2014,58.77,59.3,56.26,57.39,78587247
5/8/2014,57.23,58.82,56.5,56.76,61251053
5/9/2014,56.85,57.65,56.38,57.24,52583858
5/12/2014,57.98,59.9,57.98,59.83,48575487
5/13/2014,59.66,60.89,59.51,59.83,48525476
5/14/2014,59.53,60.45,58.95,59.23,47428583
5/15/2014,59.26,59.38,57.52,57.919,56813940
5/16/2014,58.31,58.45,57.31,58.0199,47933075
5/19/2014,57.89,59.56,57.57,59.21,43033925
5/20/2014,59.5,60.19,58.18,58.56,53931469
5/21/2014,58.56,60.5,58.25,60.49,58991505
5/22/2014,60.94,61.48,60.4,60.52,54200116
5/23/2014,60.41,61.45,60.15,61.351,38293993
5/27/2014,61.62,63.51,61.57,63.48,55681663
5/28/2014,63.39,64.14,62.62,63.51,47795088
5/29/2014,63.84,64.3,63.51,63.83,42699670
5/30/2014,63.95,64.17,62.56,63.3,45283577
6/2/2014,63.23,63.59,62.05,63.08,35995537
6/3/2014,62.62,63.42,62.32,62.87,32216707
6/4/2014,62.45,63.59,62.07,63.34,36513991
6/5/2014,63.66,64.36,62.82,63.186,47352368
6/6/2014,63.37,63.48,62.15,62.5,42442096
6/9/2014,62.4,63.34,61.79,62.88,37617413
6/10/2014,63.53,65.82,63.5,65.77,69338140
6/11/2014,65.32,65.8,64.9,65.781,44241926
