Date,Open,High,Low,Close,Adj Close,Volume
12/29/2009,25.77,25.9,25.705999,25.836,21.848816,6106000
12/30/2009,25.839001,25.871,25.68,25.798,21.816679,4156000
12/31/2009,25.863001,25.863001,25.48,25.598,21.647549,9898000
1/4/2010,25.799,25.82,25.607,25.684,21.720274,9321000
1/5/2010,25.784,25.796,25.305,25.608,21.656006,12906000
1/6/2010,25.624001,25.624001,25.25,25.556,21.739368,10785000
1/7/2010,25.34,25.406,25.098,25.389,21.597311,11273000
1/8/2010,25.233,25.492001,25.17,25.398001,21.604965,8635000
1/11/2010,25.457001,25.535999,24.788,24.98,21.249386,11171000
1/12/2010,24.959,25.294001,24.856001,24.966,21.237486,8595000
1/13/2010,25.181,25.624001,24.966,25.615,21.789558,8585000
1/14/2010,25.625,26.184,25.450001,26.048,22.157894,12433000
1/15/2010,26.181,26.587999,26.055,26.264999,22.342484,19419000
1/19/2010,26.25,26.988001,26.17,26.475,22.521124,14633000
1/20/2010,26.301001,26.615,26.219999,26.339001,22.40543,10211000
1/21/2010,26.355,26.700001,25.611,25.851,21.990311,14131000
1/22/2010,25.739,26.099001,25.108,25.181,21.420372,13251000
1/25/2010,25.34,25.423,24.849001,25.245001,21.474817,10811000
1/26/2010,25.202,25.313,24.805,24.861,21.148161,11194000
1/27/2010,24.968,25.643,24.834999,25.632999,21.804871,10066000
1/28/2010,25.629999,25.795,24.583,24.945,21.21962,16120000
1/29/2010,25.115999,25.514,24.909,24.99,21.2579,15042000
2/1/2010,25.113001,25.650999,25.108999,25.341999,21.557325,9329000
2/2/2010,25.620001,25.629999,25.181,25.256001,21.484177,13404000
2/3/2010,25.245001,25.4,24.705999,24.757999,21.060545,17961000
2/4/2010,23.434,23.552999,22.089001,22.211,18.893927,108380000
2/5/2010,22.540001,22.540001,21.715,22.073999,18.777382,58136000
2/8/2010,22.1,22.846001,22.017,22.639999,19.258852,28165000
2/9/2010,22.860001,22.865,22.299999,22.344999,19.00791,16486000
2/10/2010,22.17,22.785999,22.17,22.690001,19.301394,18326000
2/11/2010,22.690001,22.929001,22.482,22.9,19.48003,12221000
2/12/2010,22.775,22.775,22.465,22.548,19.180593,14838000
2/16/2010,22.66,22.816999,22.450001,22.530001,19.165289,17568000
2/17/2010,22.559999,22.605,22.343,22.483,19.125305,12500000
2/18/2010,22.43,22.43,22.160999,22.200001,18.884569,17281000
2/19/2010,22.191999,22.389,21.959999,22.263,18.93816,17620000
2/22/2010,22.284,22.695,22.284,22.424,19.075115,10856000
2/23/2010,22.322001,22.368999,21.937,22.202,18.886265,16517000
2/24/2010,22.202,22.311001,21.9,22.174999,18.863298,15190000
2/25/2010,21.955,22.315001,21.643,22.149,18.841181,19896000
2/26/2010,22.298,22.514,22.106001,22.437,19.086168,10947000
3/1/2010,22.594,23.285999,22.538,23.274,19.798172,24265000
3/2/2010,23.229,23.353001,22.907,23.181,19.719055,13247000
3/3/2010,23.183001,23.448999,23.1,23.215,19.747978,13620000
3/4/2010,23.173,23.346001,22.982,23.299999,19.820293,10161000
3/5/2010,23.365999,23.98,23.271,23.954,20.376616,32910000
3/8/2010,23.909,24.708,23.839001,24.561001,20.892967,29561000
3/9/2010,24.504999,25.188999,24.466,24.648001,20.96697,21849000
3/10/2010,24.709999,25.049999,24.608,24.959999,21.232372,19561000
3/11/2010,24.805,25.049999,24.614,25.018999,21.28256,11508000
3/12/2010,25.106001,25.177,24.853001,24.997,21.263847,8736000
3/15/2010,25.098,25.098,24.594999,25.007999,21.273207,11262000
3/16/2010,25.025,25.129999,24.691999,24.934,21.210258,9672000
3/17/2010,24.968,25.1,24.68,24.865,21.151569,11144000
3/18/2010,24.882999,24.882999,24.462,24.629999,20.95166,7593000
3/19/2010,24.436001,24.808001,24.254999,24.436001,20.786638,9801000
3/22/2010,24.278999,24.823999,24.225,24.708,21.018013,8089000
3/23/2010,24.707001,25.065001,24.438,24.559,20.891264,11016000
3/24/2010,24.52,24.688,24.395,24.468,20.813852,7700000
3/25/2010,24.643999,25.028999,24.608999,24.608999,20.933794,13145000
3/26/2010,24.725,24.875,24.507,24.624001,20.946556,10836000
3/29/2010,24.693001,24.924,24.660999,24.801001,21.09712,7287000
3/30/2010,24.923,25.382999,24.92,25.240999,21.471407,12046000
3/31/2010,25.219999,25.427999,25.142,25.4,21.606672,9333000
4/1/2010,25.555,25.589001,25.205999,25.393999,21.601561,11188000
4/5/2010,25.452999,25.627001,25.287001,25.558001,21.741074,7457000
4/6/2010,25.485001,26.1,25.48,25.875,22.010721,13992000
4/7/2010,25.889999,25.955,25.490999,25.566,21.874683,7831000
4/8/2010,25.406,25.73,25.406,25.688,21.979074,6402000
4/9/2010,25.875,25.999001,25.681999,25.888,22.150192,4966000
4/12/2010,25.830999,26.1,25.827999,25.957001,22.209223,6537000
4/13/2010,25.870001,26.054001,25.721001,25.85,22.117676,7131000
4/14/2010,25.907,26.423,25.801001,26.313,22.513836,11661000
4/15/2010,26.459999,26.466,26.225,26.263,22.471041,6282000
4/16/2010,26.103001,26.372,25.826,25.950001,22.203234,11495000
4/19/2010,25.882999,26.153,25.472,25.73,22.015001,9559000
4/20/2010,25.895,26.288,25.716999,26.139,22.364958,7375000
4/21/2010,26.334999,26.334999,25.878,26.059,22.296501,5035000
4/22/2010,25.879999,26.252001,25.201,26.16,22.382917,8638000
4/23/2010,26.361,26.757999,26.200001,26.722,22.863771,10379000
4/26/2010,26.816,26.922001,26.568001,26.577999,22.740562,7095000
4/27/2010,26.579,26.579,25.483999,25.485001,21.805378,10947000
4/28/2010,25.653999,25.73,25.058001,25.299999,21.647089,17995000
4/29/2010,25.372,25.844,25.179001,25.538,21.850727,14089000
4/30/2010,25.721001,25.74,24.599001,24.804001,21.22271,16675000
5/3/2010,25.118999,25.139,24.454,25.073999,21.453724,16928000
5/4/2010,25.337,25.743999,24.830999,25.125,21.497356,29370000
5/5/2010,24.799999,24.899,23.601,23.794001,20.358538,25627000
5/6/2010,23.541,23.799,21.1,23.030001,19.70484,34273000
5/7/2010,22.834999,23.398001,22.204,22.309,19.087938,29304000
5/10/2010,23.399,23.612,22.833,23.031,19.7057,29826000
5/11/2010,22.740999,22.749001,22.124001,22.323999,19.10078,29271000
5/12/2010,22.5,23.622,22.459,23.261999,19.903345,29123000
5/13/2010,23.27,23.992001,23.056,23.231001,19.876823,22049000
5/14/2010,21.530001,22.002001,20.907,21.245001,18.177567,101983000
5/17/2010,21.524,21.667,20.819,21.080999,18.037249,34138000
5/18/2010,21.294001,21.462,19.558001,20.281,17.352755,70828000
5/19/2010,20.305,21.325001,19.605,20.245001,17.321953,91584000
5/20/2010,19.666,20.999001,19.666,20.549999,17.582916,51156000
5/21/2010,20.239,21.733999,20.218,21.385,18.297354,43426000
5/24/2010,21.539,21.649,20.983999,20.983999,17.954256,17858000
5/25/2010,20.407,20.865999,20.381001,20.687,17.700134,22472000
5/26/2010,21.031,21.295,20.5,20.5,17.540129,21772000
5/27/2010,21.025,21.128,20.58,20.780001,17.779709,19644000
5/28/2010,20.737,20.823999,20.115,20.177,17.263773,25471000
6/1/2010,20.1,20.370001,19.975,20.039,17.145697,22633000
6/2/2010,20.132999,20.188999,19.962,20.101999,17.199589,20431000
6/3/2010,20.131001,20.363001,20.125,20.200001,17.283449,19643000
6/4/2010,19.950001,20.087,19.65,19.667,16.8274,33167000
6/7/2010,19.729,20.549999,19.726999,20.007,17.118317,26819000
6/8/2010,20.112,20.233,19.535,19.754,16.901848,33612000
6/9/2010,19.799999,20.062,19.375999,19.546,16.723873,26857000
6/10/2010,19.823999,20.629999,19.799999,20.511999,17.550402,45764000
6/11/2010,20.4,20.544001,20.156,20.488001,17.529871,19569000
6/14/2010,20.684,20.731001,20.311001,20.417,17.46912,12166000
6/15/2010,20.545,20.974001,20.288,20.957001,17.931145,18280000
6/16/2010,20.715,21.146999,20.627001,21.062,18.02099,15745000
6/17/2010,21.215,21.716999,21.111,21.4,18.310179,22337000
6/18/2010,21.548,21.643999,21.239,21.426001,18.332434,13863000
6/21/2010,21.573,23.048,21.271999,22.334,19.109333,53737000
6/22/2010,22.334,22.698,22.058001,22.094,18.903986,22197000
6/23/2010,22.176001,22.226,21.546,21.985001,18.810719,13795000
6/24/2010,21.775,22.1,21.336,21.489,18.386333,12283000
6/25/2010,21.466999,21.839001,21.118,21.839001,18.685802,18498000
6/28/2010,21.799999,21.908001,21.113001,21.152,18.097994,12425000
6/29/2010,21,21,20.115,20.299,17.368156,17984000
6/30/2010,20.332001,20.566,19.943001,19.952999,17.072109,27037000
7/1/2010,19.955,20.447001,19.471001,20.27,17.474709,17029000
7/2/2010,20.486,20.489,20.07,20.277,17.480743,8444000
7/6/2010,20.399,20.6,19.806,20.003,17.244537,16346000
7/7/2010,20.056999,20.757,20.056999,20.757,17.894554,12675000
7/8/2010,20.818001,21,20.667,20.966999,18.075594,9491000
7/9/2010,21.077999,21.552,20.855,21.552,18.579918,11867000
7/12/2010,21.302999,21.584999,21.129999,21.367001,18.420429,7162000
7/13/2010,21.639999,21.688,21.08,21.462999,18.503191,16830000
7/14/2010,21.5,21.599001,21.214001,21.316999,18.377327,8180000
7/15/2010,21.406,21.406,20.863001,21.181,18.26008,8167000
7/16/2010,20.643999,20.681999,19.722,19.722,17.002283,28878000
7/19/2010,19.766001,19.948,19.407,19.583,16.882448,23196000
7/20/2010,19.299999,20.538,19.299999,20.530001,17.698858,17403000
7/21/2010,20.698,20.787001,20.129,20.15,17.371256,11656000
7/22/2010,20.493999,20.93,20.35,20.84,17.966108,9643000
7/23/2010,20.82,21.327,20.768999,21.294001,18.3575,9821000
7/26/2010,21.365,21.705,21.139999,21.283001,18.348017,9821000
7/27/2010,21.455,21.556,21.239,21.423,18.46871,7514000
7/28/2010,21.273001,21.49,21.009001,21.009001,18.111801,8818000
7/29/2010,21.011999,21.174,20.450001,20.837,17.963524,14649000
7/30/2010,20.551001,21.041,20.551001,21.004,18.107494,7863000
8/2/2010,20.747999,20.812,20.118,20.252001,17.45919,29181000
8/3/2010,19.857,20.459999,19.799999,20.091,17.320398,31650000
8/4/2010,20.259001,20.539,20.000999,20.530001,17.698858,17868000
8/5/2010,20.393999,20.539,20.107,20.163,17.382465,18692000
8/6/2010,20,20.799999,20,20.742001,17.881622,18455000
8/9/2010,20.959999,21.507,20.816,21.489,18.525614,19632000
8/10/2010,21.375,21.740999,21.17,21.635,18.651472,16622000
8/11/2010,21.252001,21.466,20.966,20.966,18.074728,16610000
8/12/2010,20.82,21.333,20.700001,21.183001,18.261799,11462000
8/13/2010,21.284,21.299999,21.039,21.063999,18.15922,8246000
8/16/2010,20.919001,21.233999,20.802,21.044001,18.141975,6006000
8/17/2010,21.125,21.499001,21.062,21.403,18.451473,7613000
8/18/2010,21.5,21.514,21.219,21.285999,18.350597,5574000
8/19/2010,21.274,21.396,20.860001,20.889,18.008354,8567000
8/20/2010,20.827,21.039,20.481001,20.636999,17.791098,7899000
8/23/2010,20.833,20.854,20.468,20.518999,17.689369,6293000
8/24/2010,20.365999,20.527,20.219,20.250999,17.458328,15151000
8/25/2010,20.142,20.766001,20.106001,20.611,17.768684,8058000
8/26/2010,20.700001,20.818001,20.287001,20.316999,17.515226,6801000
8/27/2010,20.421,20.662001,20.15,20.662001,17.812653,5447000
8/30/2010,20.764999,20.764999,20.232,20.27,17.474709,4973000
8/31/2010,20.200001,20.242001,19.705999,19.836,17.100563,18184000
9/1/2010,20.099001,20.296,19.950001,20.108,17.335045,13209000
9/2/2010,20.264,20.473,20.112,20.473,17.649714,8231000
9/3/2010,20.65,20.749001,20.547001,20.698,17.843687,6988000
9/7/2010,20.465,20.593,20.000999,20.052,17.286768,10815000
9/8/2010,19.952,20.17,19.431999,19.440001,16.759174,21383000
9/9/2010,19.701,19.708,19.120001,19.198,16.550537,21207000
9/10/2010,19.273001,19.827999,19.246,19.813999,17.0816,14930000
9/13/2010,19.667,19.67,19.1,19.302999,16.641064,39157000
9/14/2010,19.336,20.125,19.323999,19.975,17.22039,22223000
9/15/2010,20.416,21.302999,20.414,21.018,18.11956,45712000
9/16/2010,21.07,21.337999,20.825001,21.028999,18.129036,21782000
9/17/2010,21.15,21.434999,20.996,21.367001,18.420429,18033000
9/20/2010,21.4,21.871,21.152,21.871,18.854929,17232000
9/21/2010,21.837,21.944,21.469,21.698999,18.706644,17864000
9/22/2010,21.625,21.989,21.412001,21.903,18.882513,13085000
9/23/2010,21.712,22.318001,21.712,21.943001,18.916992,18314000
9/24/2010,22.129999,22.299999,21.959999,22.157,19.101488,11947000
9/27/2010,22.1,22.450001,22.080999,22.237,19.170452,9131000
9/28/2010,22.261999,22.34,22.035,22.299999,19.224764,9990000
9/29/2010,22.236,22.412001,22.155001,22.263,19.192869,11578000
9/30/2010,22.381001,22.629999,22.275999,22.4,19.310974,12062000
10/1/2010,22.5,22.6,22.27,22.478001,19.378223,9572000
10/4/2010,22.558001,22.716,21.9,22.264,19.193737,14600000
10/5/2010,22.601999,22.799,22.427,22.59,19.474775,12251000
10/6/2010,22.594999,22.594999,22.174,22.33,19.250633,8055000
10/7/2010,22.466999,22.5,22.076,22.086,19.16905,5982000
10/8/2010,22.111,22.305,21.93,22.259001,19.319202,8618000
10/11/2010,22.231001,22.423,22.110001,22.285999,19.342627,4560000
10/12/2010,22.164,22.266001,22,22.212999,19.279274,6982000
10/13/2010,22.299999,23.141001,22.282,23.089001,20.039574,18800000
10/14/2010,23.082001,23.434999,22.926001,23.266001,20.193201,19475000
10/15/2010,23.368,23.563999,23.103001,23.370001,20.283463,10996000
10/18/2010,23.49,23.684,23.422001,23.545,20.435354,8128000
10/19/2010,23.361,24.056,23.25,23.705,20.574217,15936000
10/20/2010,23.714001,24.16,23.483999,24.052,20.875391,9217000
10/21/2010,24.044001,24.625,24.044001,24.319,21.107128,11449000
10/22/2010,24.4,24.523001,24.110001,24.264,21.059387,6182000
10/25/2010,24.41,24.85,24.327999,24.514999,21.277235,9933000
10/26/2010,24.5,24.594999,24.268,24.351999,21.135767,9054000
10/27/2010,24.259001,24.622,24.259001,24.576,21.330189,9034000
10/28/2010,24.490999,24.490999,23.742001,23.952,20.788601,13105000
10/29/2010,23.995001,24.349001,23.93,24.006001,20.835463,8065000
11/1/2010,24.261,24.295,23.823,23.899,20.742598,8713000
11/2/2010,24.75,24.829,24.318001,24.598,21.349279,18490000
11/3/2010,24.67,25.200001,24.65,25.183001,21.857014,15721000
11/4/2010,25.25,25.497999,25.129999,25.489,22.122606,11751000
11/5/2010,25.649,25.688999,25.365999,25.629,22.244114,10195000
11/8/2010,25.5,25.587999,25.125,25.275999,21.937737,8045000
11/9/2010,25.312,25.379999,25.066,25.152,21.830109,6244000
11/10/2010,25.201,25.4,25.09,25.357,22.008038,5776000
11/11/2010,25.207001,25.487,25.141001,25.207001,21.877848,4812000
11/12/2010,25.002001,25.1,24.261,24.316999,21.105394,11052000
11/15/2010,24.282,24.749001,23.973,24.292999,21.084568,8058000
11/16/2010,24.07,24.07,23.271999,23.306,20.227919,14991000
11/17/2010,23.374001,23.905001,23.291,23.457001,20.358976,10875000
11/18/2010,23.806999,24.360001,23.67,24.249001,21.046371,10571000
11/19/2010,24.423,24.499001,24.174999,24.388,21.167015,9330000
11/22/2010,24.252001,24.416,24.1,24.341,21.126225,6292000
11/23/2010,24.152,24.236,23.548,23.565001,20.452711,11405000
11/24/2010,23.65,24.086,23.65,23.778999,20.638447,9015000
11/26/2010,23.694,23.694,23.299999,23.514999,20.409313,7351000
11/29/2010,23.49,23.606001,23.000999,23.556,20.444897,8736000
11/30/2010,23.379999,23.857,23.301001,23.702999,20.572485,15648000
12/1/2010,24.191999,25,24.066,24.819,21.541096,14105000
12/2/2010,24.809999,24.919001,24.528,24.919001,21.62789,10802000
12/3/2010,24.799,24.938999,24.518,24.908001,21.618336,7642000
12/6/2010,24.725,25.360001,24.725,25.316,21.972452,7605000
12/7/2010,25.451,25.566,24.650999,24.677999,21.418716,8389000
12/8/2010,24.669001,25.075001,24.618,25.063999,21.753731,8361000
12/9/2010,25.049,25.414,24.68,25.122,21.804079,7740000
12/10/2010,25.153,25.476,25.033001,25.476,22.111322,8104000
12/13/2010,25.458,26.072001,25.254999,25.934999,22.509699,13835000
12/14/2010,25.955,26,25.370001,25.412001,22.055775,7172000
12/15/2010,25.497,25.6,24.790001,24.922001,21.630487,12579000
12/16/2010,25,25.400999,21.83,22.349001,19.397308,90628000
12/17/2010,22.417999,22.521999,21.5,22.125999,19.203762,63476000
12/20/2010,22.129999,22.489,22.101,22.354,19.401649,27406000
12/21/2010,22.48,22.6,21.851,21.978001,19.07531,32115000
12/22/2010,21.959999,22.146999,21.542,21.74,18.868744,24424000
12/23/2010,21.729,21.847,21.674,21.83,18.946854,12985000
12/27/2010,21.83,22.518,21.754,22.465,19.497986,14670000
12/28/2010,22.500999,22.674999,22.309,22.452,19.486704,9294000
12/29/2010,22.440001,22.613001,22.370001,22.546,19.568296,6478000
12/30/2010,22.5,22.6,22.354,22.372,19.417276,7649000
12/31/2010,22.353001,22.568001,22.305,22.410999,19.451126,3826000
1/3/2011,22.643999,22.648001,21.933001,22.084999,19.168179,19272000
1/4/2011,22.122999,22.370001,22.087999,22.370001,19.415539,13638000
1/5/2011,22.370001,23.183001,22.368999,23.028999,19.987499,27856000
1/6/2011,23.159,23.264999,22.809999,23.112,20.191051,15872000
1/7/2011,23.114,23.348,22.903999,23.108999,20.188433,13989000
1/10/2011,23.135,23.215,22.910999,23.02,20.110682,10565000
1/11/2011,23.120001,23.200001,22.839001,22.940001,20.040794,8972000
1/12/2011,23.059999,23.283001,22.973,23.283001,20.340437,10265000
1/13/2011,23.284,23.351,23.129,23.351,20.399849,7222000
1/14/2011,23.368999,23.691,23.33,23.691,20.696878,10951000
1/18/2011,23.622,23.898001,23.622,23.763,20.759779,6672000
1/19/2011,23.672001,23.749001,23.525999,23.535999,20.561468,12053000
1/20/2011,23.374001,23.884001,22.802999,23.51,20.538754,29098000
1/21/2011,23.700001,23.700001,23.332001,23.353001,20.401602,7896000
1/24/2011,23.354,23.98,23.346001,23.9,20.879469,10130000
1/25/2011,23.899,24.193001,23.518,24.153999,21.101366,13369000
1/26/2011,24.360001,24.360001,23.801001,24.018,20.98255,6900000
1/27/2011,24.058001,24.124001,23.797001,23.910999,20.889074,5775000
1/28/2011,23.916,24.052,23.457001,23.487,20.51866,6191000
1/31/2011,23.4,23.657,23.274,23.650999,20.661936,6239000
2/1/2011,23.031,24.188,23.031,23.815001,20.805212,9623000
2/2/2011,23.846001,24.236,23.816999,23.938999,20.913534,10310000
2/3/2011,23.9,24.797001,23.705,24.539,21.437714,18662000
2/4/2011,24.58,24.943001,24.4,24.724001,21.599323,7830000
2/7/2011,24.726999,25.136999,24.726999,24.997999,21.838697,6289000
2/8/2011,25.198999,25.198999,24.836,24.961,21.806377,5801000
2/9/2011,24.854,25.160999,24.75,24.85,21.7094,6012000
2/10/2011,24.747,25.299999,24.747,25.212999,22.026527,7186000
2/11/2011,25.075001,25.483999,25.042999,25.349001,22.145336,5565000
2/14/2011,25.254,25.872999,25.254,25.496,22.273758,11144000
2/15/2011,25.521,25.656,25.400999,25.610001,22.373352,6887000
2/16/2011,25.684999,25.882999,25.378,25.438,22.223091,8418000
2/17/2011,25.035999,25.4,24.861,25.181999,21.999441,14951000
2/18/2011,25.200001,25.318001,24.966,25.073999,21.90509,8877000
2/22/2011,24.531,25.052999,24.414,24.738001,21.611563,6916000
2/23/2011,24.738001,24.93,24.409,24.412001,21.326761,8440000
2/24/2011,24.5,24.655001,24.296,24.417999,21.331999,9580000
2/25/2011,24.67,24.934,24.500999,24.671,21.553022,9826000
2/28/2011,24.757999,24.785,24.042,24.056,21.015749,13373000
3/1/2011,24.250999,24.698999,24.035999,24.035999,20.998278,12126000
3/2/2011,24.110001,24.695,24.040001,24.618,21.506725,7798000
3/3/2011,24.694,25.17,24.672001,25.165001,21.984594,10239000
3/4/2011,24.99,25.177999,24.857,24.975,21.818604,6887000
3/7/2011,24.990999,25.289,24.645,24.726999,21.601942,7923000
3/8/2011,24.722,25.156,24.5,24.9,21.75308,8048000
3/9/2011,24.870001,25.184999,24.742001,24.798,21.663982,8961000
3/10/2011,24.747999,24.747999,24.211,24.356001,21.277836,10315000
3/11/2011,24.202,24.9,24.202,24.841999,21.702408,5006000
3/14/2011,24.719999,24.959,24.622999,24.884001,21.739109,7354000
3/15/2011,24.301001,24.658001,24.187,24.465,21.373055,9512000
3/16/2011,24.405001,24.843,24.388,24.43,21.342478,9587000
3/17/2011,24.655001,24.9,24.229,24.375999,21.295303,6941000
3/18/2011,24.452999,24.625999,24.139999,24.167999,21.113596,9169000
3/21/2011,24.333,24.799999,24.333,24.796,21.662226,7056000
3/22/2011,24.757999,24.93,24.639,24.676001,21.557392,8083000
3/23/2011,24.663,24.836,24.573999,24.686001,21.56613,6606000
3/24/2011,24.773001,25.309999,24.551001,25.231001,22.04225,8619000
3/25/2011,25.202,25.33,24.736,24.77,21.639511,11570000
3/28/2011,25.076,25.427999,24.783001,25.237,22.047497,13286000
3/29/2011,25.138,25.291,24.941999,25.171,21.989832,7479000
3/30/2011,25.655001,26.238001,25.219999,25.365999,22.160191,19207000
3/31/2011,25.308001,25.573999,25.113001,25.172001,21.990707,8263000
4/1/2011,25.201,25.513,25.194,25.355,22.150581,7964000
4/4/2011,25.490999,26.132999,25.486,26.125,22.823263,9017000
4/5/2011,26.003,26.458,25.940001,26.292999,22.970034,14002000
4/6/2011,26.389,26.559,26.191,26.548,23.32588,9952000
4/7/2011,26.549999,26.599001,26.284,26.517,23.298635,7454000
4/8/2011,26.698999,26.700001,26.299999,26.306,23.113249,8661000
4/11/2011,26.288,26.745001,26.216,26.660999,23.425161,7560000
4/12/2011,26.055,26.728001,26.055,26.296,23.104462,9672000
4/13/2011,26.504,26.996,26.447001,26.976,23.701931,12726000
4/14/2011,26.802999,26.992001,26.702,26.886999,23.623734,6235000
4/15/2011,26.900999,26.947001,26.419001,26.757999,23.510384,12410000
4/18/2011,26.649,26.652,26.348,26.504999,23.288099,6748000
4/19/2011,26.586,26.886999,26.549,26.705999,23.464703,5973000
4/20/2011,26.93,27.375,26.854,27.002001,23.724781,7363000
4/21/2011,27,27.334999,26.895,27.327999,24.011213,7145000
4/25/2011,27.327999,27.4,27.069,27.143,23.848658,5667000
4/26/2011,27.112,27.809999,27.112,27.636,24.281826,6497000
4/27/2011,27.606001,27.625,27.16,27.535999,24.193968,5516000
4/28/2011,27.533001,27.584,27.402,27.469999,24.135975,4601000
4/29/2011,27.469999,27.589001,27.344999,27.589001,24.240532,7510000
5/2/2011,27.697001,28,27.497999,27.528999,24.187813,8273000
5/3/2011,28.200001,28.68,28.025999,28.238001,24.81076,14846000
5/4/2011,27.965,28.313,27.823,28.239,24.81164,10899000
5/5/2011,28.054001,28.198,27.306999,27.450001,24.118401,10772000
5/6/2011,27.502001,27.77,27.386999,27.424999,24.096436,6294000
5/9/2011,27.452,27.929001,27.311001,27.877001,24.493574,5102000
5/10/2011,27.999001,28.164,27.889,28.110001,24.698296,5248000
5/11/2011,28.1,28.200001,27.705999,27.813,24.437342,6754000
5/12/2011,27.707001,28.275,27.67,28.209999,24.78616,7240000
5/13/2011,28.226999,28.274,27.945999,28,24.60165,5834000
5/16/2011,27.820999,28.219999,27.68,27.915001,24.526962,6069000
5/17/2011,28.024,28.219999,27.650999,28.205,24.781773,11190000
5/18/2011,28.002001,28.292999,27.792,28.135,24.720266,7085000
5/19/2011,28.246,28.475,28.1,28.406,24.958368,6320000
5/20/2011,28.476999,28.476999,27.732,27.757,24.38814,9856000
5/23/2011,27.450001,27.556,26.988001,27.195999,23.895226,9176000
5/24/2011,27.316,27.32,26.841,27.009001,23.730928,7887000
5/25/2011,26.805,27.552999,26.799999,27.448,24.116648,9383000
5/26/2011,27.4,28.363001,27.25,28.209999,24.78616,14866000
5/27/2011,28.219,28.632,28.153,28.524,25.062057,11587000
5/31/2011,28.677999,28.857,28.545,28.705,25.221087,9573000
6/1/2011,28.66,28.775999,28.066,28.066,24.659641,8658000
6/2/2011,28.069,28.580999,27.950001,28.275,24.843275,8623000
6/3/2011,27.900999,28.268,27.551001,27.705999,24.34333,7016000
6/6/2011,27.676001,27.773001,27.105,27.191999,23.891718,9254000
6/7/2011,27.301001,27.715,27.301001,27.42,24.092043,10541000
6/8/2011,27.257,27.264,25.834,27,23.723022,30792000
6/9/2011,26.851999,27.308001,26.815001,27.17,23.872383,8317000
6/10/2011,27.039,27.160999,26.514,26.702999,23.462065,10220000
6/13/2011,26.702,26.917,26.629,26.742001,23.496332,9258000
6/14/2011,26.9,27.496,26.854,27.412001,24.08502,8926000
6/15/2011,27.108,27.568001,27.047001,27.047001,23.764311,10766000
6/16/2011,27.047001,27.047001,26.514999,26.667999,23.431307,8746000
6/17/2011,26.826,27.24,26.487,26.608999,23.379473,12558000
6/20/2011,26.599001,27.066,26.537001,26.995001,23.718624,6104000
6/21/2011,27.108,27.544001,27.011999,27.403,24.07711,6106000
6/22/2011,27.306999,27.629999,27.114,27.114,23.823179,5425000
6/23/2011,26.889999,27.313,26.709999,27.313,23.99803,6659000
6/24/2011,27.299999,27.42,27.035,27.42,24.092043,12495000
6/27/2011,27.308001,27.413,27.040001,27.26,23.951464,8099000
6/28/2011,27.476,27.9,27.393999,27.823,24.446133,10349000
6/29/2011,27.885,30.981001,27.523001,30.969999,27.211176,44579000
6/30/2011,30.677999,30.975,29.958,30.134001,26.476646,37687000
7/1/2011,30.048,31.563999,29.959999,31.447001,27.630287,24158000
7/5/2011,31.242001,31.773001,31.200001,31.596001,27.761208,10387000
7/6/2011,31.490999,31.728001,31.202999,31.290001,27.623484,10999000
7/7/2011,31.246,32.228001,31.246,31.902,28.163773,21592000
7/8/2011,31.406,31.743999,31.313999,31.528999,27.83448,10455000
7/11/2011,31.319,31.334999,30.700001,30.746,27.143238,10621000
7/12/2011,30.816999,30.950001,30.372999,30.391001,26.829828,13843000
7/13/2011,30.594999,30.995001,30.57,30.589001,27.004623,12417000
7/14/2011,30.451,31.1,30.451,30.568001,26.986088,9649000
7/15/2011,30.657,30.93,30.542999,30.754999,27.151175,10013000
7/18/2011,30.664,30.947001,30.395,30.754999,27.151175,11773000
7/19/2011,30.934999,31.277,30.837,31.139,27.490173,10771000
7/20/2011,31.249001,31.278,30.650999,30.827,27.214733,5922000
7/21/2011,30.993999,31.493,30.858999,31.052,27.413372,8257000
7/22/2011,31.070999,31.570999,30.902,31.414,27.732956,6793000
7/25/2011,31.027,31.871,30.968,31.635,27.928059,7013000
7/26/2011,31.636,31.865,31.237,31.275999,27.611122,5409000
7/27/2011,31.138,31.35,30.298,30.309,26.757439,10670000
7/28/2011,30.393,31.212,30.271,30.690001,27.093792,11385000
7/29/2011,30.205,30.686001,29.959999,30.325001,26.771559,8973000
8/1/2011,30.823999,31.165001,30.101999,30.412001,26.848364,7046000
8/2/2011,30.292,30.941,29.849001,29.849001,26.351334,11625000
8/3/2011,31.221001,34.042,31.153999,33.847,29.880856,51905000
8/4/2011,33.382999,33.561001,32.259998,32.259998,28.47982,24544000
8/5/2011,32.876999,33.094002,31.334,32.653999,28.827652,23768000
8/8/2011,31.487,32.23,29.167,29.195999,25.774855,28694000
8/9/2011,29.992001,32.280998,29.454,32.280998,28.49836,26779000
8/10/2011,31.400999,32.119999,30.361,30.371,26.812172,29809000
8/11/2011,30.923,33,30.59,32.738998,28.902687,25496000
8/12/2011,32.900002,33.271999,31.818001,32.806999,28.962721,12999000
8/15/2011,33.102001,33.849998,32.605999,33.5,29.57452,14919000
8/16/2011,33.382,33.799999,32.845001,33.5,29.57452,14729000
8/17/2011,33.712002,33.754002,32.310001,32.622002,28.799404,14693000
